"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Akomea-Frimpong I.; Tenakwah E.S.; Tenakwah E.J.; Amponsah M.","Akomea-Frimpong, Isaac (57192239003); Tenakwah, Emmanuel Senior (56595099600); Tenakwah, Emmanuel Junior (56595099500); Amponsah, Mary (57194502132)","57192239003; 56595099600; 56595099500; 57194502132","Corporate Governance and Performance of Pension Funds in Ghana: A Mixed-Method Study","2022","International Journal of Financial Studies","10","3","52","","","","2","10.3390/ijfs10030052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138648994&doi=10.3390%2fijfs10030052&partnerID=40&md5=a48be57a16fdc10d875616365b92cd67","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85138648994"
"Panja S.","Panja, Soma (56995782100)","56995782100","Does Risk Propensity of Investors Affect the Heuristic Choice of SRI Portfolio Selection?—A Comparison between a Market Portfolio and SRI Portfolio","2022","Global Business Review","23","6","","1481","1491","10","1","10.1177/09721509221120795","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138221805&doi=10.1177%2f09721509221120795&partnerID=40&md5=78d4c681a75ad803d036e914060e89c3","Article","Final","","Scopus","2-s2.0-85138221805"
"Geczy C.C.; Stambaugh R.F.; Levin D.","Geczy, Christopher C (7006125351); Stambaugh, Robert F (7006465007); Levin, David (57260842200)","7006125351; 7006465007; 57260842200","Investing in Socially Responsible Mutual Funds","2021","Review of Asset Pricing Studies","11","2","","309","351","42","33","10.1093/rapstu/raab004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109480205&doi=10.1093%2frapstu%2fraab004&partnerID=40&md5=e22a39af2f06aae6e245f744135041ea","Article","Final","","Scopus","2-s2.0-85109480205"
"Martí-Ballester C.-P.","Martí-Ballester, Carmen-Pilar (56502158500)","56502158500","Do renewable energy mutual funds advance towards clean energy-related sustainable development goals?","2022","Renewable Energy","195","","","1155","1164","9","18","10.1016/j.renene.2022.06.111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133165832&doi=10.1016%2fj.renene.2022.06.111&partnerID=40&md5=48096291da719e3c01eed3e30832a222","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85133165832"
"Xu X.; Xie Y.; Xiong F.; Li Y.","Xu, Xin (57612123400); Xie, Yi (57217728583); Xiong, Feng (57194698718); Li, Yan (56909892500)","57612123400; 57217728583; 57194698718; 56909892500","The Impact of COVID-19 on Investors’ Investment Intention of Sustainability-Related Investment: Evidence from China","2022","Sustainability (Switzerland)","14","9","5325","","","","3","10.3390/su14095325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129890770&doi=10.3390%2fsu14095325&partnerID=40&md5=796acabe7e17666961d255067a258a7f","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85129890770"
"Cortez M.C.; Andrade N.; Silva F.","Cortez, Maria Céu (14324375400); Andrade, Nuno (58585403600); Silva, Florinda (34973575400)","14324375400; 58585403600; 34973575400","The environmental and financial performance of green energy investments: European evidence","2022","Ecological Economics","197","","107427","","","","22","10.1016/j.ecolecon.2022.107427","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129048247&doi=10.1016%2fj.ecolecon.2022.107427&partnerID=40&md5=8df91b361b2b4ae26a459465ee4023f4","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85129048247"
"Lee D.D.; Fan J.H.; Wong V.S.H.","Lee, Darren D. (34973070000); Fan, John Hua (55613942000); Wong, Victor S. H. (23991965300)","34973070000; 55613942000; 23991965300","No more excuses! Performance of ESG-integrated portfolios in Australia","2021","Accounting and Finance","61","S1","","2407","2450","43","20","10.1111/acfi.12670","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088559116&doi=10.1111%2facfi.12670&partnerID=40&md5=8cf628cd9fa12d8d3dd26bf82057ca6f","Article","Final","","Scopus","2-s2.0-85088559116"
"Hanine Y.; Tkiouat M.; Lahrichi Y.","Hanine, Yahya (57224538178); Tkiouat, Mohamed (22954508200); Lahrichi, Younes (57222606205)","57224538178; 22954508200; 57222606205","An Alternative Framework For The Optimization Of Socially Responsible Portfolios Applied To The Moroccan Stock Exchange","2021","International Journal of the Analytic Hierarchy Process","13","1","","107","146","39","2","10.13033/ijahp.v13i1.831","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107833695&doi=10.13033%2fijahp.v13i1.831&partnerID=40&md5=f073a5eb60364047ca34fe4c21188296","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85107833695"
"Cerqueti R.; Ciciretti R.; Dalò A.; Nicolosi M.","Cerqueti, Roy (23491515900); Ciciretti, Rocco (16021316800); Dalò, Ambrogio (56520251600); Nicolosi, Marco (36338112200)","23491515900; 16021316800; 56520251600; 36338112200","A new measure of the resilience for networks of funds with applications to socially responsible investments","2022","Physica A: Statistical Mechanics and its Applications","593","","126976","","","","7","10.1016/j.physa.2022.126976","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124605071&doi=10.1016%2fj.physa.2022.126976&partnerID=40&md5=a0b7674dd5f5657eabe25111c8aa5de9","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85124605071"
"Rahat B.; Nguyen P.","Rahat, Birjees (56520132800); Nguyen, Pascal (15065524800)","56520132800; 15065524800","Risk-adjusted investment performance of green and black portfolios and impact of toxic divestments in emerging markets","2022","Energy Economics","116","","106423","","","","16","10.1016/j.eneco.2022.106423","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145548764&doi=10.1016%2fj.eneco.2022.106423&partnerID=40&md5=acbe10622c5772f938d18c9566373938","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85145548764"
"Husain S.; Sohag K.; Wu Y.","Husain, Shaiara (57191197360); Sohag, Kazi (56210712000); Wu, Yanrui (55824226100)","57191197360; 56210712000; 55824226100","The response of green energy and technology investment to climate policy uncertainty: An application of twin transitions strategy","2022","Technology in Society","71","","102132","","","","32","10.1016/j.techsoc.2022.102132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139592178&doi=10.1016%2fj.techsoc.2022.102132&partnerID=40&md5=6b2b5f93dc2f915ecc1d9ffd75a77dc2","Article","Final","","Scopus","2-s2.0-85139592178"
"Almici A.","Almici, Alex (55915846800)","55915846800","Does sustainability in executive remuneration matter? The moderating effect of Italian firms’ corporate governance characteristics","2022","Meditari Accountancy Research","31","7","","49","87","38","3","10.1108/MEDAR-05-2022-1694","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147307544&doi=10.1108%2fMEDAR-05-2022-1694&partnerID=40&md5=301c889e0dd5120d81391538ac556296","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85147307544"
"Becker M.G.; Martin F.; Walter A.","Becker, Martin G. (57463846700); Martin, Fabio (57463790700); Walter, Andreas (35950555100)","57463846700; 57463790700; 35950555100","The power of ESG transparency: The effect of the new SFDR sustainability labels on mutual funds and individual investors","2022","Finance Research Letters","47","","102708","","","","46","10.1016/j.frl.2022.102708","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125128123&doi=10.1016%2fj.frl.2022.102708&partnerID=40&md5=7437a756e8f9a7f8dd550595a03772c5","Article","Final","","Scopus","2-s2.0-85125128123"
"Dervi U.D.; Khan A.; Saba I.; Hassan M.K.; Paltrinieri A.","Dervi, Umaira Danish (57669141000); Khan, Ashraf (57204054639); Saba, Irum (54884424400); Hassan, M. Kabir (58076530500); Paltrinieri, Andrea (56543538600)","57669141000; 57204054639; 54884424400; 58076530500; 56543538600","Green and socially responsible finance: past, present and future","2022","Managerial Finance","48","8","","1250","1278","28","18","10.1108/MF-11-2021-0561","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129484334&doi=10.1108%2fMF-11-2021-0561&partnerID=40&md5=ddc1142aef757777013f5480b08e05ea","Article","Final","","Scopus","2-s2.0-85129484334"
"Kokas A.","Kokas, Aynne (56445769500)","56445769500","Trafficking Data: How China Is Winning the Battle for Digital Sovereignty","2022","Trafficking Data: How China is Winning the Battle for Digital Sovereignty","","","","1","340","339","19","10.1093/oso/9780197620502.001.0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135618200&doi=10.1093%2foso%2f9780197620502.001.0001&partnerID=40&md5=55720fefbaca68bf6a3ec9bae84480d1","Book","Final","","Scopus","2-s2.0-85135618200"
"Mardini G.H.","Mardini, Ghassan H. (56572928800)","56572928800","ESG factors and corporate financial performance","2022","International Journal of Managerial and Financial Accounting","14","3","","247","264","17","14","10.1504/IJMFA.2022.123895","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133688175&doi=10.1504%2fIJMFA.2022.123895&partnerID=40&md5=479a7fd9079a2076c677db1a8aacb6ad","Article","Final","","Scopus","2-s2.0-85133688175"
"Gallucci C.; Santulli R.; Lagasio V.","Gallucci, Carmen (55642124800); Santulli, Rosalia (56800430300); Lagasio, Valentina (57204978548)","55642124800; 56800430300; 57204978548","The conceptualization of environmental, social and governance risks in portfolio studies A systematic literature review","2022","Socio-Economic Planning Sciences","84","","101382","","","","11","10.1016/j.seps.2022.101382","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134804245&doi=10.1016%2fj.seps.2022.101382&partnerID=40&md5=06489ee7eec4888d68e4b58cb3410b73","Review","Final","","Scopus","2-s2.0-85134804245"
"Viviers S.; Mans-Kemp N.","Viviers, Suzette (24765743900); Mans-Kemp, Nadia (56127909700)","24765743900; 56127909700","Successful private investor activism in an emerging market","2021","Corporate Governance (Bingley)","21","1","","92","110","18","12","10.1108/CG-11-2019-0366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094952938&doi=10.1108%2fCG-11-2019-0366&partnerID=40&md5=82015d5c558ff01e637daca17c768cf3","Article","Final","","Scopus","2-s2.0-85094952938"
"Owadally I.; Mwizere J.-R.; Kalidas N.; Murugesu K.; Kashif M.","Owadally, Iqbal (55207551800); Mwizere, Jean-René (57223390732); Kalidas, Neema (57223390993); Murugesu, Kalyanie (57223404762); Kashif, Muhammad (57211927272)","55207551800; 57223390732; 57223390993; 57223404762; 57211927272","Long-term sustainable investment for retirement","2021","Sustainability (Switzerland)","13","9","5000","","","","5","10.3390/su13095000","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105789199&doi=10.3390%2fsu13095000&partnerID=40&md5=ec5cf932dbbe1c13f4c90c2f81cbc067","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85105789199"
"Ditlev-Simonsen C.D.","Ditlev-Simonsen, Caroline D. (36835653100)","36835653100","A guide to sustainable corporate responsibility: From theory to action","2021","A Guide to Sustainable Corporate Responsibility: From Theory to Action","","","","1","274","273","4","10.1007/978-3-030-88203-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173299003&doi=10.1007%2f978-3-030-88203-7&partnerID=40&md5=13264e5517bd2ca726904589f396ba33","Book","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85173299003"
"Sandwick J.A.; Collazzo P.","Sandwick, John A. (57219359778); Collazzo, Pablo (57206775824)","57219359778; 57206775824","Modern portfolio theory with sharia: a comparative analysis","2021","Journal of Asset Management","22","1","","30","42","12","9","10.1057/s41260-020-00187-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092404817&doi=10.1057%2fs41260-020-00187-w&partnerID=40&md5=a104b9786bc0c76f06870ccd88b1f5eb","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85092404817"
"Wu Q.; Chen G.; Han J.; Wu L.","Wu, Qinglan (57947311700); Chen, Guifu (35809896300); Han, Jing (57895789700); Wu, Liyan (57947311800)","57947311700; 35809896300; 57895789700; 57947311800","Does Corporate ESG Performance Improve Export Intensity? Evidence from Chinese Listed Firms","2022","Sustainability (Switzerland)","14","20","12981","","","","10","10.3390/su142012981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140905774&doi=10.3390%2fsu142012981&partnerID=40&md5=6550a38ee79460fdb9b676c5a633e908","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85140905774"
"Muñoz F.; Ortiz C.; Vicente L.","Muñoz, Fernando (26027130800); Ortiz, Cristina (14010431700); Vicente, Luis (22837170800)","26027130800; 14010431700; 22837170800","Ethical window dressing: SRI funds are as good as their word","2022","Finance Research Letters","49","","103109","","","","4","10.1016/j.frl.2022.103109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134355548&doi=10.1016%2fj.frl.2022.103109&partnerID=40&md5=91faa67644d977ca04a40f8b9a3d099f","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85134355548"
"Ji F.; Zhao G.; Meng L.; Tehseen R.; Wang F.","Ji, Feng (57219943156); Zhao, Guangyuan (58033520500); Meng, Lun (57203335698); Tehseen, Rana (58034028400); Wang, Fushuai (57354336200)","57219943156; 58033520500; 57203335698; 58034028400; 57354336200","Cultivating Talents for Reporting Environmental News on China’s Carbon Neutrality Policy","2022","Sustainability (Switzerland)","14","24","16795","","","","0","10.3390/su142416795","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144991480&doi=10.3390%2fsu142416795&partnerID=40&md5=65a60d97c85c1508662969813d486095","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85144991480"
"Kordsachia O.; Focke M.; Velte P.","Kordsachia, Othar (6701795404); Focke, Maximilian (57226479917); Velte, Patrick (15047313900)","6701795404; 57226479917; 15047313900","Do sustainable institutional investors contribute to firms’ environmental performance? Empirical evidence from Europe","2022","Review of Managerial Science","16","5","","1409","1436","27","52","10.1007/s11846-021-00484-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111653248&doi=10.1007%2fs11846-021-00484-7&partnerID=40&md5=914167a356c036ce6b7e938de66a4312","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85111653248"
"Ge G.; Xiao X.; Li Z.; Dai Q.","Ge, Ge (57425634000); Xiao, Xiang (55255060100); Li, Zhenzhu (57561453700); Dai, Qinghui (57361997800)","57425634000; 55255060100; 57561453700; 57361997800","Does ESG Performance Promote High-Quality Development of Enterprises in China? The Mediating Role of Innovation Input","2022","Sustainability (Switzerland)","14","7","3843","","","","59","10.3390/su14073843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127580256&doi=10.3390%2fsu14073843&partnerID=40&md5=3b90126a5cf040502ea69a3d657b0df6","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85127580256"
"Akpan E.E.; Al-Faryan M.A.S.; Favour Iromaka J.","Akpan, Ekom Etim (57222224063); Al-Faryan, Mamdouh Abdulaziz Saleh (57219595796); Favour Iromaka, Jeremiah (57960948700)","57222224063; 57219595796; 57960948700","Corporate governance and firm innovation: Evidence from indigenous oil firms in Sub-Saharan Africa","2022","Cogent Business and Management","9","1","2140747","","","","3","10.1080/23311975.2022.2140747","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141726133&doi=10.1080%2f23311975.2022.2140747&partnerID=40&md5=690b3249b6e836775c619f97e456933c","Article","Final","","Scopus","2-s2.0-85141726133"
"Sládková J.; Kolomazníková D.; Formánková S.; Trenz O.; Kolomazník J.; Faldík O.","Sládková, Jitka (57223870141); Kolomazníková, Daniela (57223859713); Formánková, Sylvie (34967990000); Trenz, Oldřich (16744561900); Kolomazník, Jan (57198124995); Faldík, Oldřich (56022456800)","57223870141; 57223859713; 34967990000; 16744561900; 57198124995; 56022456800","Sustainable and responsible investment funds in Europe","2022","Measuring Business Excellence","26","3","","229","244","15","7","10.1108/MBE-07-2019-0072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106231380&doi=10.1108%2fMBE-07-2019-0072&partnerID=40&md5=b8222b1536aea3aa732e36a9daac541e","Article","Final","","Scopus","2-s2.0-85106231380"
"Kumar S.; Sharma D.; Rao S.; Lim W.M.; Mangla S.K.","Kumar, Satish (57992552600); Sharma, Dipasha (56689083400); Rao, Sandeep (57203586594); Lim, Weng Marc (57193912670); Mangla, Sachin Kumar (55735821600)","57992552600; 56689083400; 57203586594; 57193912670; 55735821600","Past, present, and future of sustainable finance: insights from big data analytics through machine learning of scholarly research","2022","Annals of Operations Research","","","","","","","174","10.1007/s10479-021-04410-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122271498&doi=10.1007%2fs10479-021-04410-8&partnerID=40&md5=0e97fdc5d9fc311e85d90a92b5d79d31","Article","Article in press","All Open Access; Bronze Open Access","Scopus","2-s2.0-85122271498"
